smiles,qed
CCCCCCCCCCCCCCCC(=O)OCCOCCOCCOCCOCCOC(=O)CCCCCCCCCCCCCCC,0.04553636293459592
CCCCCCCCCCCC(=O)OCCOCCOCCOCc1ccccc1,0.187825360774839
CCCCCCCCCCCCCCCC(=O)OCCOCCOCCOCc1ccccc1,0.10929692559017246
CCCCCCCCCCCC(=O)OCCOCCOCCOCCOCCOCc1ccc(OC)cc1,0.09828280365325466
CCCCCC(=O)OCCOCCOCCOCCOCCOCc1ccccc1,0.2203416406166408
CCCCCOCC(O)CO,0.5372933772638727
CCCCCCCCOCC(O)CO,0.5326442925992201
CCCCCCCCCCCCCCCCOC(=O)c1cc(OCCOP(=O)(O)O)cc(C(=O)OCCCCCCCCCCCCCCCC)c1,0.0387224672995841
CCCCCCCCCCCCC(CCCCCCCCCCCC)OP(=O)(O)O,0.11407466811692403
CCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCC)OP(=O)(O)O,0.057932193503876225
O=C(Cc1ccccc1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)Cc1ccccc1,0.08799281118634587
Cc1ccc(S(=O)(=O)OCCOCCOCCOCCOCCOS(=O)(=O)c2ccc(C)cc2)cc1,0.19171806675102057
CCC(CO)COC(=O)C=CC(=O)OCC(CC)CO,0.4530942131591721
CCCCCC[N+](C)(C)Cc1ccc(C[N+](C)(C)CCCCCC)cc1.[Br-],0.3070364227847994
CCCCCCCC[N+](C)(C)Cc1ccc(C[N+](C)(C)CCCCCCCC)cc1.[Br-],0.20561545988058208
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccc(C[N+](C)(C)CCCCCCCCCCCCCCCC)cc1.[Br-],0.04908239524136723
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccc(C[N+](C)(C)CCCCCCCCCCCCCCCCCC)cc1.[Br-],0.046328339375026666
CCCCCCCCCCOC(=O)c1cc[n+](C)cc1.[I-],0.24977289233767572
CCCCCCCCCCCCCCCCOC(=O)C(C(=O)OCCCCCCCCCCCCCCCC)[N+](C)(C)CCOC(C)=O.[Br-],0.02115744062174409
C=C1CC2CC(O)CC(C1)C2,0.5270131250513839
OC1CC2C=CCC(C1)C2,0.5052563852505526
O=C(O)C1CC2CC(=O)C1C2,0.6040255422963553
OCC1CC2CC1C1(C2)OCCO1,0.6538157432703543
OCC1CC2C=CCC(C2)C1,0.5694646937759822
Fc1cccc(F)c1C1SCc2nc3ccccc3n21,0.6704215923447148
CCOC(=O)NC(=O)c1cn(CCCOC(=O)CCCCCCCCC(=O)OCCCn2cc(C(=O)NC(=O)OCC)c(=O)[nH]c2=O)c(=O)[nH]c1=O,0.07860393906943602
Cc1c(C#N)c(=O)[nH]c(=O)n1CCN1CCN(C(=O)NCCCCCCNC(=O)N2CCN(CCn3c(C)c(C#N)c(=O)[nH]c3=O)CC2)CC1,0.180497902105701
CCc1c(C#N)c(=O)[nH]c(=O)n1CCN1CCN(C(=O)NCCCCCCNC(=O)N2CCN(CCn3c(CC)c(C#N)c(=O)[nH]c3=O)CC2)CC1,0.16687802049524575
CC1=CC2CC3(C)OC(C4(C)CCC(C(C)C(=O)O)OO4)CC3C(C)(C)C2CC1,0.5190460523299332
CC(=CCCC1(C)CCC(C(C)C(=O)O)OO1)CCC1=C(C)CCCC1(C)C.CC(C)=CCCC(C)=CCCC(C)=CCCC1(C)CCC(C(C)C(=O)O)OO1,0.09835263195585066
CC(=CC=CC(C)CCCc1ccoc1)CCCC(C)C=C1OC(=O)C(C)=C1O,0.3280632899540901
CCC=Cc1cc2c(c3[nH]ccc13)C(C)CC2C.CCC=Cc1cc2cc[nH]c2c2c1C(C)CC2C.CCc1cc2c(c3[nH]ccc13)C(C)CC2C,0.16115700066696423
CCC=Cc1cc2cc[nH]c2c2c1C(C)CC2C,0.7408433888654128
CCc1cc2c(c3[nH]ccc13)C(C)CC2C,0.7249086328174796
C=CCCCCCCCC(O)C1CC(O)C(CCCCC)O1,0.392206916189116
CN(C)CCCOc1c(Br)cc(CCN(C)C)cc1Br,0.6114194465188119
CCC(C)CC(C)CC(C)C=C(C)c1oc(=O)c(C)c(O)c1C.CCCC(C)CC(C)CC(C)C=C(C)c1oc(=O)c(C)c(O)c1C,0.19811252806111346
CC1(C)CCc2cc3c(cc2O1)OCC1c2cc4c(cc2OC31)OCO4,0.7133915310775403
CC1(C)CCc2cc3c(cc2O1)OCCC3=O,0.6896162816609602
CC1(C)CCc2cc3c(cc2O1)OCCC3O,0.7495768345754561
O=C1OCc2cccc3c2-c2c1cccc2C(=O)OC3,0.687840776907803
Cn1c(=O)nc2n(-c3ccc(Cl)cc3Cl)c3ccccc3nc-2c1=O,0.48137226262637384
CC(=O)[OH+][Mn+2]12([OH+]C(C)=O)[N+](=C(c3ccccc3)c3cccc[n+]31)[N-]c1cccc[n+]12,0.44011936645004873
O=S(=O)([O-])[OH+][Fe-2]12[N+](=C(c3ccccc3)c3cccc[n+]31)[N-]c1cccc[n+]12,0.2602737800723006
CC(=O)[OH+][Ni-2]12[N+](=C(c3ccccc3)c3cccc[n+]31)[N-]c1cccc[n+]12,0.480089804659226
CC(=O)[OH+][Zn-2]12[N+](=C(c3ccccc3)c3cccc[n+]31)[N-]c1cccc[n+]12,0.4746556668058556
O=C(c1ccc(O)cc1O)C1C(c2ccc(O)cc2)OC(c2ccc(O)cc2)C1C(=O)c1ccc(O)cc1O,0.19406750782447976
CSc1c(S(C)=O)[nH]c2cc(Br)cc(Br)c12,0.7909174133141617
CC1=CCCC2C(C=O)(C1)CC(C)C2(CO)CCC(=CCO)CO,0.493240303128996
CC1=CCCC2C(C1)C(=O)CC(C)C2(C)CCC(=CCO)CO,0.7601784130650363
CC1CC(=O)C2CC(CO)=CCCC2C1(C)CCC(=CCO)CO,0.6517034602908831
Cc1cc(O)cc2c1CC=C1C(=O)C(C(C)C)=C(O)C(=O)C1=C2,0.8351343023808048
CC(=O)OC1CC2C(C)(C)CCCC2(C)C2=C1C(=O)C(C(C)C)=C(O)C2=O,0.5819674393245317
COC(=O)C=CC(=O)C1C(C(=O)OC)C2(C(=O)OC)CCC1(C(=O)OC)N2,0.34240452668717686
CC(O[Si](C)(C)C)C1C=CC(C)n2c(=O)n(-c3ccccc3)c(=O)n21,0.6228981243366585
COC(=O)C12C(=O)OC(C)C1(O)C(C)C(=O)N2C,0.4625218474439463
CC1OC(=O)C2(CO)N(C)C(=O)C(C)C12O,0.5343983603380105
C[PH](C)(C)[Ir+]123([PH](C)(C)C)([PH](C)(C)C)C4=C1CCC2=C3CC4.[Cl-],0.4638510477704352
C[PH](C)(C)[Ir+]12([PH](C)(C)C)([PH](C)(C)C)C3=C1CCC(C1C=Cc4ccccc41)[C-]2CC3,0.23378467225660443
CCCCSC1CCSc2c1ccc1ccccc21,0.6413612348294044
COc1ccc(C(=O)O)c(Cc2ccc3ccccc3c2)c1,0.785874410747475
C(=Cc1ccc2ccccc2c1Nc1ccccc1)c1ccccc1,0.4096786474036065
O=C(O)CC(O)(c1ccccc1C(=O)O)c1cccc2ccccc12,0.6646787387375253
O=C1OC(c2ccc(Cl)cc2)(c2ccc(Cl)cc2)c2c1ccc1ccccc21,0.35100198402220845
CCOC(=O)CC1(c2cccc3ccccc23)OC(=O)c2ccccc21,0.6642862155420891
OCC(CO)C1c2cccc3ccc4cccc1c4c23,0.7138033285395049
COc1cccc2ccc3c(c12)C(=O)OC31CCc2c(C)cccc21,0.6155976055198424
O=c1c2ccc3cccc4c(=O)cc(c5ccccc15)-c2c34,0.3192214301264677
COc1ccc2cccc(C(=N)c3ccc(C)c4c3CCC4)c2c1,0.6731612557865626
Cc1cccc2c1CC(=C1CCc3c(C)cccc31)C2=O,0.6489364288318192
O=C1OC(c2cccc(C(F)(F)F)c2)c2ccc3ccccc3c21,0.5797212731608258
COc1ccc(OC)c2c(C(=O)O)c(C(C)c3ccccc3)ccc12,0.7331208745670891
CCN(CC)C(=O)c1cccc2c(OC)ccc(OC)c12,0.8463111337072758
CC(=Cc1ccccc1)C(O)S(=O)(=O)O.[NaH],0.6114992545552485
COc1cccc(C(=O)O)c1Cc1cccc2ccccc12,0.785874410747475
COc1ccc(C(=O)O)c(Cc2cccc3ccccc23)c1,0.7858744107474751
COc1cccc2c1C(=O)OC2c1cccc2ccccc12,0.666287544900698
COc1ccc2cc(C(=O)c3ccccc3C(=O)O)ccc2c1,0.7450876521139357
CC(CCC(=O)O)c1ccc(Br)cc1,0.8967937131136637
CC(c1ccc(Br)cc1)C(C(=O)O)C(=O)O,0.8334128387006081
CC1(C)COC(c2ccc(C(F)(F)F)cc2C(O)c2ccc3ccccc3c2)=N1,0.6322976492434419
O=C1OC(c2cccc(C(F)(F)F)c2)(c2cccc(C(F)(F)F)c2)c2ccc3ccccc3c21,0.22544099833817519
Cc1cccc2c1CCC21OC(=O)c2c1ccc1ccccc21,0.5710250768029944
Cc1cccc2c1C(=O)OC2(c1cccc2ccccc12)c1cccc2ccccc12,0.30591951946643164
Cc1cccc(C(=O)O)c1C(=O)c1cccc2ccccc12,0.7394698199152976
COc1cc(C)c(O)c(C(=O)O)c1,0.7251475352249939
Cc1ccc2c(c1)C(c1cccc3ccccc13)OC2=O,0.6143891665452518
N#CCCCCCOCCOCCOCCOCCOCCCCCC#N,0.26447749434823575
N#CC1CCCCOCCOCCOCCOCCOCCCCCC1=O,0.6330303633727745
CC1(C)OC(COCCOCCCCCO)C(COCCOCCCCCO)O1,0.2873196021231469
CC1(O)C2(c3ccccc3)CCC[N+]1(C)CC2.[Cl-],0.6663592557294508
O=C(O)C1=Cc2cccc3cccc(c23)C1=O,0.7569709143138583
CC12OOC(c3ccccc31)c1c2ccc2ccccc12,0.563106149075784
Cc1c2ccccc2c(C)c2c3c(ccc12)C(=O)C=CC3=O,0.5682746127176862
Cc1cc(C)c2c(c1)CSCc1cc(C)cc(C)c1-2,0.6216808115904603
CCN(CC)CCCC(C)Nc1c2cc(OC)cc(C)c2nc2c(C)c(Cl)ccc12.Cl,0.345760483050631
COc1ccc(OC)c2c(C(=O)O)c(Cc3ccccc3)ccc12,0.7666116493985341
COc1ccc(OC)c2c3c(ccc12)C(c1ccccc1)OC3=O,0.6811178616807849
COC(=O)C(=O)C1(CCC(C)=O)c2ccccc2-c2c(C)ccc(C)c21,0.6095456940113679
O=C1C(=O)C2(CC1S(=O)(=O)c1ccccc1)c1ccccc1-c1ccccc12,0.6316901866053313
N#CC1CC2(C(=O)C1=O)c1ccccc1-c1ccccc12,0.6932205674936198
CC(=O)c1cccc(C)c1C(=O)O,0.7033968848038858
O=C1c2ccccc2C(Br)(Br)c2ccccc21,0.6492132461601157
Cc1cc(C)c(C(=O)O)c(N)c1O,0.4499360553368204
Cc1ccccc1NC(=O)C=NO,0.4081449336139183
O=S(=O)(O)C(O)C=Cc1ccccc1.[NaH],0.5847379670768169
Cc1cc([N+](=O)[O-])ccc1Nc1cccc(Cl)c1C,0.6578052116182057
Cc1ccccc1C1OC(=O)c2ccc3ccccc3c21,0.6143891665452518
CCN(CC)C(=O)c1cccc2cccc(OC)c12,0.8404562817371516
COC(=O)c1cccc2c3ccccc3c3ccccc3c12,0.36603122583267295
Cc1ccc2c(c1-c1ccccc1)C(=O)OC2,0.6943416863994301
O=C1O[Hg]c2cccc3cccc1c23,0.6589985692800894
CC(=O)C1CC2(C(=O)C1=O)c1ccccc1-c1ccccc12,0.5991321268032097
CN(C)C=Nc1nc(=O)n(C2CCC(CO)O2)cc1F,0.6340583894219599
O=C(C(=NNc1ccc([N+](=O)[O-])cc1)c1ccccc1)c1ccccc1,0.3124247766554574
COc1ccc(C(=O)C(=NNc2ccccc2)c2ccc(OC)cc2)cc1,0.38529696180749673
O=C(C(=NNc1ccccc1)c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,0.27858613537374216
O=C(OC(=C(N=Nc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,0.14819978017978813
O=C(C(=NN(C(=O)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,0.23786139687590463
N#Cc1c(C(N)=O)ncn1Cc1ccccc1,0.8433185022695528
NCc1c(C(N)=O)ncn1Cc1ccccc1,0.8008669346848469
CC(=O)NCc1c(C(N)=O)ncn1Cc1ccccc1,0.8376995131953958
NC(=O)NCc1c(C(N)=O)ncn1Cc1ccccc1,0.7219763914270794
CN1CC(=O)N(C)c2[nH]cnc2C1=O,0.6025583536553307
CN1CC(=O)N(C)c2ncn(Cc3ccccc3)c2C1=O,0.8257281062152203
C=CC1C2=C(C(=O)NCC2)C2OC(O)C3=C(CCNC3=O)C2C1C,0.607649674005803
O=S(=O)(c1ccccc1)N1CCC1c1ccccc1,0.8620436042532127
Cc1ccc(S(=O)(=O)N2CCC2c2ccccc2)cc1,0.8694610064763618
CCn1c(=O)c(C(=O)O)c(Cl)c2cc3c(cc21)OCO3,0.9177684236192439
CN1C(=O)c2ccccc2NC(=O)c2cnn(C)c21,0.7712935399296451
N#CC12CCC1C1CCCCC12N1CCSCC1,0.7268448360977782
NC(=O)C12CCC1C1CCCCC12N1CCOCC1,0.8135596487902631
CCOC(=O)CC12CCCNC1(C)CCc1ccccc12.Cl,0.8665323644066673
Br.CCOC(=O)CC12CCCNC1(C)CCc1ccccc12,0.8297706867119821
CC1=C(C)C(=O)c2c(cc3c4ccccc4ccn23)C1=O,0.6254803579351197
CC1=C(C)C(=O)c2c(cc3ccccn23)C1=O,0.6909498959808037
CC1=C(C)C(=O)c2c(cc3ccc4ccccc4n23)C1=O,0.6254803579351197
CC(C)CCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0.238812010357226
O=C1CCCN1CCCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0.17197977397147723
Cc1ccc(S(=O)(=O)O)cc1.N=C(NO)NN=Cc1cc2c(cc1Cl)OCO2,0.21549858841213168
Cc1ccc(S(=O)(=O)O)cc1.N=C(NO)NN=Cc1cc(Cl)cc(Cl)c1O,0.18744229267829457
Cc1ccc(S(=O)(=O)O)cc1.N=C(NO)NN=Cc1c(O)cc(O)cc1O,0.16009721730957518
CC(C)(C)OC1=C(OC(C)(C)C)C(O)(c2ccc(Cl)cc2)C1=O,0.9061622029339059
CC(C)(C)OC1=C(OC(C)(C)C)C(O)(c2ccccc2)C1=O,0.9306428144588624
CC1Cc2c(N)nc(N3CCOCC3)nc2NC1=O,0.7419880564846923
C1CN(c2nnc(N3CCC3)nn2)C1,0.6401505301505979
COC(=O)C1(c2ccc(N(C)C)cc2OC)CC2CCCN(CCc3c1[nH]c1ccccc31)C2,0.5853357864784927
CC(CC(=O)N(C)C(CC(C)C(Cl)(Cl)Cl)c1nccs1)C(Cl)Cl,0.496961354280058
CCCCCCCCCCCCCC=CC(OC(=O)c1ccccc1)C(CO)N=[N+]=[N-],0.06703573387206385
CN(C)CC(CC1=C(CC(CN(C)C)N(C)C)CCC1)N(C)C,0.571365445073118
COC1(OC)CC2C(=O)N(Cc3ccccc3)C1CC2S(=O)(=O)c1ccccc1,0.6784710735697983
COC(=O)C1=CC2CC(C=C(c3ccccc3)C(=O)O1)C2,0.7835272006780607
O=c1ccc2ccc(O)c3c4c(O)ccc5ccc(=O)c(c1c23)c54,0.33958229019007435
C=C1CCC2(C(C)=O)COC1(C)O2,0.5753064237904264
COC(=O)C(C#N)=C1NN=NN1CCCN1CCOCC1,0.42544247159793563
c1ccc([Ge](c2ccccc2)(c2ccccc2)p2p3p([Ge](c4ccccc4)(c4ccccc4)c4ccccc4)p4p2p4p3[Ge](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.10699024668331765
CCC(=O)OCN(C)c1nc(N(C)COC(=O)CC)nc(N(C)COC(=O)CC)n1,0.26762070945402
CN(COC(=O)c1ccccc1)c1nc(N(C)COC(=O)c2ccccc2)nc(N(C)COC(=O)c2ccccc2)n1,0.140188423787765
CC(=O)OC1CCn2nnc(COC(=O)NC(C)C)c21,0.8249964242493643
CC(=O)OC1CCn2nnc(CO)c21,0.6629462118589506
CC(C)NC(=O)OCc1nnn2c1C(OC(=O)NC(C)C)CC2,0.849082819633061
CC(=O)OCc1nnn2c1C(OC(C)=O)CC2,0.7075217014614952
CC(=O)OC1CCn2nnc(CO[Si](C)(C)C(C)(C)C)c21,0.6316535563641661
C=C1C(=O)CC23CCCC12CC(O)C3,0.5943962464611952
C=C1C(=O)CC23CCCC12CC(OCOC)C3,0.557510117986539
O=C(O)C1C(C(=O)O)C2C3CC4C(C31)C42,0.6937437530040806
O=C(CO)C1CC2C=CC1C2,0.5930051438797983
CC(=O)NN=C1CC(C)(C)C2CCC1C2,0.660096340807494
O=C(O)C1C2CC3CC2CC31,0.6156577432632513
O=C(O)C12CCCC(CCC1)C2,0.6525283415143794
CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,0.8009658705840724
CC12OC3(O)C4C5CC(C6C5C3C61)C42,0.613393309923091
C[Si](C)(C)OC1(C#N)C2C3CC4C2C(=O)C2C4C3C21,0.7236063895107958
COc1cc2c(c(OC)c1)C1(CC(CC#N)C2)SCCS1,0.8465700244345763
O=C1C2C3CC4C5C3C1C5C1(SCCS1)C42,0.6553739998566567
C1CCOC2(CCC3(CC2)OCCCCO3)OC1,0.6673481894519333
C=CCP1(=O)OC(c2ccccc2)C(C)N1C,0.6083200266333089
CC(C)N1C(C)C(c2ccccc2)OP1(=O)CC1=CCCCC1,0.5342240700051721
O=C(O)CSc1nnc(-c2ccc(O)cc2)[nH]1,0.7093237559188609
Cc1ccc(-c2nc(SCC(=O)O)n[nH]2)cc1,0.8096354168217061
O=C(C(=O)n1ncc(Cl)c(Cl)c1=O)n1ncc(Cl)c(Cl)c1=O,0.6364888257619221
Oc1ccc(-c2nc(=S)[nH][nH]2)cc1,0.6053261627404181
Cc1cccc(-c2nc(=S)[nH][nH]2)c1,0.6798701553778003
N=C(N)n1ncc(Cl)c(Cl)c1=O,0.47318945662796075
O=C(CCc1n[nH]c(=S)[nH]1)Nc1cc(Cl)ccc1Cl,0.7572306223520073
Cc1ccc(NC(=O)CCc2nc(=S)[nH][nH]2)cc1,0.7404107372645982
O=C(CCc1nc(=S)[nH][nH]1)Nc1ccc(Cl)c(Cl)c1,0.7572306223520072
O=C(CCc1nc(=S)[nH][nH]1)Nc1cc(Cl)c(Cl)cc1Cl,0.5755915496256157
Cc1cccc(C(C)(C)C)c1NC(=O)CCc1n[nH]c(=S)[nH]1,0.7534586387279596
COc1ccc(C=c2sc3nnc(CCC(=O)Nc4cccc(C(F)(F)F)c4)n3c2=O)cc1,0.46364936649048805
O=C(CCc1nc(=S)[nH][nH]1)NC12CC3CC(CC(C3)C1)C2,0.7482611953411147
Cc1ccc(NC(=O)CCc2nnc3sc(=CC=Cc4ccccc4)c(=O)n23)cc1,0.5235416991221391
Cc1cccc(C)c1NC(=O)CCc1nnc2sc(=Cc3ccc(N(C)C)cc3)c(=O)n12,0.49165359726628305
O=C(CCc1nnc2sc(=Cc3ccc([N+](=O)[O-])cc3)c(=O)n12)Nc1ccc(Cl)c(Cl)c1,0.3265659354885298
O=C(CCc1nnc2sc(=Cc3ccc(Cl)c(Cl)c3)c(=O)n12)Nc1ccc(Cl)c(Cl)c1,0.41212986569621857
CCc1cccc(C)c1NC(=O)CCc1nnc2sc(=Cc3cccc4ccccc34)c(=O)n12,0.4032962553579733
CCOc1ccccc1NC(=O)CCc1nnc2sc(=CCCc3ccccc3)c(=O)n12,0.42484910406886567
NNC(=O)CCC(=O)Nc1ccc(Cl)cc1Cl,0.4443236426827044
N#CCCn1c(CCC(=O)Nc2ccc(Cl)cc2Cl)n[nH]c1=S,0.758890572900749
CCc1ccccc1NC(=O)CCc1n[nH]c(=S)[nH]1,0.7348719968223736
S=c1nc(COc2ccc(Cl)cc2)[nH][nH]1,0.8127852498415767
NC(=S)NNC(=O)CCC(=O)Nc1ccc(Cl)cc1Cl,0.4948524568780867
NNC(=O)CCC(=O)Nc1cc(Cl)c(Cl)cc1Cl,0.34531944930067787
CCOc1ccccc1NC(=O)CCC(=O)NN,0.39571328191565597
NNC(=O)CCC(=O)NC1C2CC3CC(C2)CC1C3,0.3972222664342749
CC(NC(=O)c1ccccc1)C(=O)N(Cc1ccccc1)Cc1ccccc1,0.6805878954480197
O=C(CC1=Nc2nnc(-c3nnc4n3C(=O)C(CC(=O)c3cccnc3)=N4)n2C1=O)c1cccnc1,0.3499823291818188
CS(=O)(=O)CC1=Nc2nnc(CCCCCCCc3nnc4n3C(=O)C(CS(C)(=O)=O)=N4)n2C1=O,0.34545101135512596
CCC(=O)C(C)C1=Nc2nnc(CCCCCCCc3nnc4n3C(=O)C(C(C)C(=O)CC)=N4)n2C1=O,0.3521150256505092
O=C(CC1=Nc2nnc(-c3nnc4n3C(=O)C(CC(=O)C3CC3)=N4)n2C1=O)C1CC1,0.6515074023167013
COc1ccc(C(=O)CC2=Nc3nnc(CCCCCCCc4nnc5n4C(=O)C(CC(=O)c4ccc(OC)cc4)=N5)n3C2=O)cc1,0.12471194210117434
CC(O)C(NC(=O)c1ccccc1)C(=O)N(Cc1ccccc1)Cc1ccccc1,0.6068014989348287
CCCCCC(=O)C(C)C1=Nc2nnc(CCCCCCCc3nnc4n3C(=O)C(C(C)C(=O)CCCCC)=N4)n2C1=O,0.1792286112938656
Cc1ccc(C(=O)CC2=Nc3nnc(CCCCCCCc4nnc5n4C(=O)C(CC(=O)c4ccc(C)cc4)=N5)n3C2=O)cc1,0.14015319016564895
CCc1cc(C(=O)OC)cn1C(=N)c1ccc(Cl)cc1,0.5351993560915054
O=C(CC1=Nc2nnc(CCCCCCCc3nnc4n3C(=O)C(CC(=O)c3ccc5ccccc5c3)=N4)n2C1=O)c1ccc2ccccc2c1,0.08906131049314181
COC(=O)c1ccc(C(=O)OC)c2nc3cc(Cl)ccc3nc12,0.5306451498209901
O=S(=O)([O-])[OH+][Fe-2]12Oc3c(Cl)cc(Cl)cc3C=[N+]1[N-]c1cccc[n+]12,0.3094615097021967
CC(=O)[OH+][Ni-3]12([OH+]C(C)=O)Oc3c(Cl)cc(Cl)cc3C=[N+]1[N-]C(c1ccncc1)=[O+]2,0.48930060041716167
CC(=O)[OH+][Zn-2]12[OH+]c3c(Cl)cc(Cl)cc3C=[N+]1[N-]c1cccc[n+]12,0.5295718888100915
CC(=O)[OH+][Mn+2]12([OH+]C(C)=O)Oc3c(Cl)cc(Cl)cc3C=[N+]1[N-]C(c1ccncc1)=[O+]2,0.4931336332433913
CC(=O)[OH+][Cu-4]12([OH+]C(C)=O)Oc3c(Cl)cc(Cl)cc3C=[N+]1[N-]C(c1ccncc1)=[O+]2,0.4844038679479295
CC(=O)[OH+][Co-3]12([OH+]C(C)=O)Oc3c(Cl)cc(Cl)cc3C=[N+]1[N-]C(c1ccncc1)=[O+]2,0.6193515442125863
CC(=O)[OH+][Zn-3]12([OH+]C(C)=O)Oc3c(Cl)cc(Cl)cc3C=[N+]1[N-]C(c1ccncc1)=[O+]2,0.4825609647092589
COc1ccccc1Cc1nc(-c2ccccc2)nn(C2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)c1=S,0.18065185110924983
COc1ccc(Cc2nn(C3OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C3OC(C)=O)c(=S)n(-c3ccc(OC)cc3)c2=O)cc1,0.1637624765795053
CCOc1ccc(NC(=O)C(=Cc2ccccc2)C(C)=O)cc1,0.5027468952155856
COc1ccc(NC(=O)C(=Cc2ccccc2)C(C)=O)cc1,0.522873266194684
COC(=O)C1CC(C(=O)OC)c2nc3cc([N+](=O)[O-])ccc3nc21,0.47042109789044817
COC(=O)C1CC(C(=O)OC)c2nc3cc(C)ccc3nc21,0.7876606858079236
COC(=O)c1ccc(C(=O)OC)c2nc3cc(C)ccc3nc12,0.5346758140319067
COC(=O)C1CC(C(=O)OC)c2nc3cc(C)c(C)cc3nc21,0.7904951140247614
Cc1ccc(Nc2nc3c(s2)C(=O)c2ccccc2C3=O)c(C)c1,0.5943027189377034
CCOC(=O)C(=O)Nc1nc2ccc(OC)cc2s1,0.6849809438268101
COc1ccc(C(=O)C(C(=O)C(=O)Nc2nc3ccc(OC)cc3s2)c2ccc(OC)cc2)cc1,0.20932732575829127
Cc1ccc2nc(NC(=O)C(=O)CC(=O)c3cccc4ccccc34)sc2c1,0.30937163099606707
Cc1cc(Cl)ccc1N1C(=O)C(=O)C(c2nc3ccccc3s2)C(=O)C1=O,0.3760638687343662
CCOC(=O)C(=O)Nc1c(C)cccc1C(C)C,0.6614583609296041
CCOC(=O)C(=O)Nc1ccccc1C(C)C,0.6457684672766978
CCc1cccc(C)c1N1C(=O)C(=O)C(c2nc3ccccc3o2)C(=O)C1=O,0.39572447401520927
NC(=S)NN=C(CC(=O)c1ccccc1)C(=O)Nc1ccc(Cl)c(Cl)c1,0.29421224453548717
Cc1ccccc1C(C#N)C(=NNC(=O)C(=O)NN)C(=O)Nc1cccc(C(F)(F)F)c1,0.18138442639481295
Cc1ccc(NC(=O)C(=NNC(N)=S)C(C#N)c2ccccc2C)cc1C,0.42081364431975643
CCC(C(=O)c1ccccc1)C(CCCC(=O)Nc1c(C)cccc1C)N=O,0.43933504002599877
Cc1ccc(C)c(NC(=O)C(=NNC(N)=S)C(C#N)c2ccccc2)c1,0.4293694772623611
COc1ccc(C(=O)C(C(=O)CCC(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2)cc1,0.3238787398082862
N=C1NN(c2ccccc2)C(=O)C1C(=NNC(=O)c1cc2ccccc2cc1O)C(=O)Nc1nc([N+](=O)[O-])cs1,0.12927685547814435
Cc1cc(Cl)ccc1NC(=O)CCCC(=O)C1CC(=NO)CCC1=NO,0.5152771429493792
Cc1nc(N)nc(CCC(=O)Nc2cccc(C(F)(F)F)c2)c1-c1ccc(Cl)cc1,0.5722700209742769
Cc1cccc(C)c1NC(=O)CCCC(=O)C1C(=NNC(=O)CC#N)CCCC1=NNC(=O)CC#N,0.42344967404951717
Cc1ccccc1C(C#N)C(=NNC(=O)c1cc2ccccc2cc1O)C(=O)Nc1cccc(Cl)c1,0.23995583535761497
N#CC(C(=NNC(N)=S)C(=O)Nc1cccc(Cl)c1)c1ccccc1,0.42570477501960813
Nc1nc(N)c(-c2ccccc2)c(CCC(=O)Nc2ccc(Cl)cc2)n1,0.6390072701995119
Cc1cc(O)c(C(=O)CC2(O)C(=O)Nc3c(Cl)cc(Cl)cc32)c(=O)o1,0.6999659376794011
O=C(CCC(CC(=O)c1ccc(Cl)cc1)=NO)Nc1ccc(Cl)c(Cl)c1,0.2733318204895137
NC(=O)C(=O)NN=C1c2ccccc2CC1C1(O)C(=O)Nc2c(Cl)cc(Cl)cc21,0.419816738364329
CC(C(=NNC(=O)C(N)=O)c1c(Cl)ccc(Cl)c1O)C1(O)C(=O)Nc2ccccc21,0.2707419957045517
Cc1ccc(NC(=O)CCC(CC(=O)c2ccc(F)cc2)=NNC(=O)C(=O)NN)cc1C,0.1235595913166126
Cc1ccccc1NC(=O)C(=NNC(=O)CC#N)C1C(=N)NN(c2ccccc2)C1=O,0.41440654264964333
N#CC(C(=NNC(N)=S)C(=O)NC1C2CC3CC(C2)CC1C3)c1ccc(Cl)cc1,0.3788403762801667
Cc1ccc(NC(=O)C(=NNC(=O)CC#N)C2C(=N)NN(c3ccccc3)C2=O)cc1C,0.4059396458508933
N#CCC(=O)NN=C(C(=O)Nc1ccccc1)C1C(=N)NN(c2ccccc2)C1=O,0.42140326316629156
